ID Pelanggan,Tanggal Pembelian,Nama,Jenis Kelamin,Pendapatan,Produk,Harga,Jumlah,Total,Tingkat Kepuasan
92de40ea,2023-01-03,Ava Clark,Perempuan,600000,Water Purifier,100000,3,300000,2
d7db9c40,2023-01-03,Victoria Smith,Laki-laki,950.000,Electric Toothbrush,1.000.000,4,4.000.000,2
558f97d9,2023-01-03,Sarah Anderson,Perempuan,600000,HDMI Cable,500000,2,1000000,1
235f8486,2023-01-03,Jack Jones,Laki-laki,600000,Monitor,250000,1,250000,2
02c02fef,2023-01-03,Nathan Perez,Perempuan,600.000,Bluetooth Speaker,100.000,2,200.000,2
35bc2d60,2023-01-03,Isabella Brown,Perempuan,400000,Solar Panel,250000,4,1000000,5
bb04cf55,2023-01-03,Charlotte Hill,Perempuan,600.000,Power Bank,100.000,6,600.000,5
d97fed61,2023-01-03,Aubrey Rodriguez,Perempuan,400000,Printer,500000,3,1500000,4
5ce222b7,2023-01-03,James Green,Perempuan,600000,Smart Thermostat,500000,1,500000,2
bb0e7ba5,2023-01-03,Alexander Mitchell,Laki-laki,950000,Dryer,250000,1,250000,5
0297f3c6,2023-01-03,Budi Perez,Laki-laki,950.000,Refrigerator,1.000.000,2,2.000.000,2
d583b160,2023-01-03,Eric Adams,Laki-laki,600000,3D Printer,100000,1,100000,5
80c9360d,2023-01-03,Luna Allen,Laki-laki,600000,VR Headset,250000,4,1000000,4
ae3fd155,2023-01-03,David Robinson,Perempuan,1200000,Refrigerator,100000,3,300000,3
a3be0646,2023-01-03,Nina,Laki-laki,950000,Smartwatch,250000,2,500000,3
d7d01a1f,2023-01-03,Jason Evans,Laki-laki,1200000,Flash Drive,100000,4,400000,4
f680035d,2023-01-03,Hazel Miller,Laki-laki,950000,Water Purifier,250000,4,1000000,1
eb175a17,2023-01-03,Elijah Lewis,Laki-laki,400000,Smart Doorbell,100000,4,400000,3
62cc95f1,2023-01-03,Hazel White,Perempuan,600000,Solar Panel,1000000,1,1000000,2
d437d181,2023-01-03,Aubrey Gonzalez,Perempuan,400000,Keyboard,250000,3,750000,5
7d3efe77,2023-01-03,Ryan Carter,Laki-laki,600000,Laptop,1000000,1,1000000,5
113a0e87,2023-01-03,Aria Green,Perempuan,400000,Wind Turbine,250000,4,1000000,5
f451c0b9,2023-01-03,Jessica Edwards,Perempuan,400.000,Laptop,1.000.000,1,1.000.000,1
5bcf3b84,2023-01-03,Aaron King,Perempuan,950000,Drone,250000,2,500000,4
1917e3a5,2023-01-03,Madison Allen,Laki-laki,600.000,3D Printer,250.000,7,1.750.000,5
224c8e99,2023-01-03,Sofia Nelson,Laki-laki,600000,Security Camera,250000,3,750000,1
f9ce82c3,2023-01-03,Benjamin Davis,Perempuan,600000,Drone,250000,2,500000,5
4eb727b8,2023-01-03,Olivia Roberts,Perempuan,400000,Charger,250000,1,250000,3
14edff73,2023-01-03,Jason Roberts,Perempuan,1200000,Home Theater System,250000,3,750000,4
6b127084,2023-01-03,Ayu Robinson,Laki-laki,1200000,Headphones,500000,2,1000000,2
dc7927b1,2023-01-03,Jack Lopez,Laki-laki,600000,Straightening Iron,1000000,2,2000000,5
16cf98cd,2023-01-03,Samuel Martinez,Perempuan,400000,Curling Iron,250000,1,250000,2
b430ace5,2023-01-03,Arif Lewis,Perempuan,600000,Home Theater System,500000,1,500000,1
cf26edfd,2023-01-03,Evan Wilson,Laki-laki,950000,Laptop,250000,1,250000,5
208bb23c,2023-01-03,Lucy Adams,Laki-laki,1200000,Charger,1000000,1,1000000,2
ca1c1341,2023-01-03,Zoe Carter,Perempuan,1200000,Action Camera,250000,3,750000,2
0167b4d0,2023-01-03,Nora Turner,Laki-laki,1200000,Solar Panel,250000,2,500000,2
17caefde,2023-01-03,David Thompson,Laki-laki,400000,Printer,500000,3,1500000,5
7848f603,2023-01-03,Emma Moore,Laki-laki,950000,Dryer,100000,2,200000,4
5913799c,2023-01-03,Elijah Lee,Laki-laki,950000,Oven,1000000,1,1000000,5
c6885fbf,2023-01-03,Mason Johnson,Perempuan,950000,Keyboard,250000,1,250000,3
043cf1d1,2023-01-03,Dian Walker,Laki-laki,950000,Monitor,100000,2,200000,4
90cde3ed,2023-01-03,Justin Baker,Laki-laki,1200000,Blender,250000,1,250000,5
40b00a8e,2023-01-03,Charlotte Parker,Perempuan,950000,Hair Dryer,100000,1,100000,1
4389aa1f,2023-01-03,Nora Thompson,Perempuan,600000,Bluetooth Speaker,1000000,4,4000000,4
887a4da5,2023-01-03,Zoey Harris,Perempuan,400000,Straightening Iron,250000,4,1000000,1
49c8d6f3,2023-01-03,Fajar Campbell,Perempuan,600.000,Bluetooth Speaker,1.000.000,8,8.000.000,3
004f6ed9,2023-01-03,William Jones,Perempuan,1200000,Camera,100000,3,300000,1
0d4a6c6a,2023-01-03,David Scott,Laki-laki,400000,Washing Machine,100000,4,400000,2
1f6a4a3c,2023-01-03,Isabella Wilson,Perempuan,950000,Power Bank,100000,1,100000,3
13c3b19d,2023-01-03,Ayu Hall,Perempuan,1200000,Curling Iron,100000,3,300000,1
4d4eed29,2023-01-03,Nathan Wright,Laki-laki,950000,E-Reader,500000,4,2000000,4
23b5c24c,2023-01-03,James Campbell,Laki-laki,1.200.000,Webcam,100.000,8,800.000,1
a8ae9490,2023-01-03,Daniel Harris,Perempuan,1200000,Electric Kettle,500000,4,2000000,5
5749b7a8,2023-01-03,Dinda Collins,Laki-laki,400000,Projector,250000,4,1000000,4
835e057a,2023-01-03,Sarah Roberts,Laki-laki,950000,Solar Panel,100000,2,200000,1
c036e4d8,2023-01-03,Gavin Adams,Perempuan,1200000,Flash Drive,500000,3,1500000,3
d2be083f,2023-01-03,Madison Allen,Perempuan,950000,Soundbar,1000000,1,1000000,4
d45de509,2023-01-03,Joseph Lee,Laki-laki,1200000,Vacuum Cleaner,100000,3,300000,5
78753cc5,2023-01-03,Jack Gonzalez,Laki-laki,1200000,Blender,1000000,4,4000000,2
124883d7,2023-01-03,Zoey Thompson,Perempuan,600000,Dehumidifier,250000,2,500000,3
0b63b5d4,2023-01-03,Ika,Laki-laki,950000,3D Printer,1000000,3,3000000,5
1eb23b75,2023-01-03,Mila Walker,Laki-laki,600000,E-Reader,500000,1,500000,5
ce8b7895,2023-01-03,Sofia Jackson,Perempuan,400000,Blender,100000,2,200000,4
b5bf96da,2023-01-03,Layla Perez,Perempuan,950000,Tablet,1000000,3,3000000,1
6fa56ea6,2023-01-03,Sofia Robinson,Laki-laki,600000,Power Bank,1000000,2,2000000,2
0a452bce,2023-01-03,Jessica Phillips,Perempuan,950000,Tablet,1000000,1,1000000,5
e13b85c6,2023-01-03,Lucy Lopez,Laki-laki,1200000,Bluetooth Speaker,1000000,1,1000000,2
2156bdd1,2023-01-03,Hannah Hernandez,Perempuan,400000,Food Processor,1000000,3,3000000,1
c5f57b09,2023-01-03,Tyler Gonzalez,Laki-laki,400000,Mouse,100000,1,100000,3
227dbbe4,2023-01-03,Rudi Phillips,Perempuan,600000,Flash Drive,500000,3,1500000,4
5889701c,2023-01-03,Avery Robinson,Laki-laki,950000,Wind Turbine,500000,1,500000,2
31a2815e,2023-01-03,Jonathan Hernandez,Perempuan,1200000,Soundbar,100000,1,100000,2
a67d97c8,2023-01-03,Tyler Allen,Laki-laki,600000,Dryer,250000,1,250000,3
f0c62935,2023-01-03,Samuel Martinez,Laki-laki,950000,Mouse,1000000,3,3000000,3
0650ab52,2023-01-03,Ava Clark,Perempuan,400000,Sewing Machine,1000000,2,2000000,2
c610bdde,2023-01-03,Layla Harris,Laki-laki,1200000,Smart Home Hub,1000000,4,4000000,1
25aa4a88,2023-01-03,Charlotte Anderson,Laki-laki,950000,External Hard Drive,1000000,3,3000000,4
0202e9e7,2023-01-03,Dian Rodriguez,Laki-laki,1200000,Electric Shaver,1000000,4,4000000,4
1adc1ab9,2023-01-03,Charlotte Hill,Laki-laki,950000,Speaker,1000000,3,3000000,3
218277ae,2023-01-03,Nora Young,Laki-laki,400000,Laptop,250000,4,1000000,1
973c6ccf,2023-01-03,Emily Turner,Laki-laki,1.200.000,Wind Turbine,100.000,2,200.000,1
3eaaa33e,2023-01-03,Madison Lee,Perempuan,1.200.000,Washing Machine,500.000,1,500.000,3
3e140596,2023-01-03,Amelia Martinez,Laki-laki,1200000,Dryer,1000000,3,3000000,2
4c5e0f62,2023-01-03,Harper Young,Perempuan,1200000,Charger,250000,2,500000,3
cd37ae5c,2023-01-03,Lucy White,Laki-laki,400.000,Fitness Tracker,500.000,3,1.500.000,5
a093b712,2023-01-03,Rudi Rodriguez,Laki-laki,400000,Smartwatch,250000,4,1000000,2
ee3e213a,2023-01-03,Nathan Wright,Perempuan,1200000,Camera,100000,2,200000,4
5983cb6c,2023-01-03,Brian Williams,Laki-laki,600000,Washing Machine,250000,3,750000,5
e8d08ff6,2023-01-03,Elijah Scott,Laki-laki,1.200.000,Straightening Iron,1.000.000,2,2.000.000,1
5ad92bdc,2023-01-03,Brian Smith,Laki-laki,1200000,Coffee Maker,1000000,2,2000000,3
31785b39,2023-01-03,Isabella Martinez,Perempuan,950000,Action Camera,250000,3,750000,1
a79a4609,2023-01-03,Nicholas Lee,Perempuan,950000,Smart Home Hub,500000,2,1000000,2
194bf25e,2023-01-03,Adam Thomas,Perempuan,600000,Electric Toothbrush,500000,4,2000000,1
6262c2f5,2023-01-03,Sarah Hernandez,Laki-laki,400.000,Desk Lamp,100.000,8,800.000,5
f62b1dee,2023-01-03,Andrew King,Laki-laki,600000,Speaker,1000000,4,4000000,3
d17839dc,2023-01-03,Isabella Wilson,Laki-laki,400000,HDMI Cable,250000,4,1000000,4
fc4b0914,2023-01-03,Audrey Evans,Perempuan,1.200.000,HDMI Cable,1.000.000,8,8.000.000,1
fc1227d7,2023-01-03,Brandon Smith,Laki-laki,950000,Projector,100000,2,200000,3
32e5a6db,2023-01-03,Ella Young,Laki-laki,1200000,VR Headset,500000,1,500000,1
4fa70a59,2023-01-03,Budi Perez,Laki-laki,400000,Dishwasher,500000,2,1000000,2
dc05f466,2023-01-03,Luna Davis,Perempuan,400000,Electric Toothbrush,250000,1,250000,5
84fca468,2023-01-03,Brian Johnson,Laki-laki,400000,Electric Toothbrush,500000,4,2000000,3
61acd58d,2023-01-03,Nathan Smith,Perempuan,400000,3D Printer,250000,4,1000000,1
24893153,2023-01-03,Jessica Clark,Laki-laki,950000,VR Headset,1000000,1,1000000,3
d9ff4f28,2023-01-03,Arif Green,Perempuan,950000,Air Purifier,500000,4,2000000,3
38d41212,2023-01-03,Gavin Lopez,Perempuan,1200000,Electric Shaver,250000,1,250000,3
623f221c,2023-01-03,Scarlett Jackson,Perempuan,600000,Sewing Machine,500000,2,1000000,1
830a6b1f,2023-01-03,Charlotte Robinson,Perempuan,950000,Coffee Maker,1000000,3,3000000,2
83020dd5,2023-01-03,Brian Garcia,Laki-laki,950000,Electric Shaver,1000000,4,4000000,4
03d2901d,2023-01-03,Avery Carter,Laki-laki,950000,E-Reader,1000000,4,4000000,1
05d3840c,2023-01-03,Grace Young,Perempuan,1200000,Printer,100000,2,200000,2
1f24d17d,2023-01-03,Nathan Hall,Laki-laki,400000,Bluetooth Speaker,1000000,2,2000000,2
476e0d27,2023-01-03,Sarah Allen,Perempuan,400000,Flash Drive,500000,2,1000000,3
e778a270,2023-01-03,Adam Parker,Perempuan,400000,Gaming Console,250000,2,500000,3
56606716,2023-01-03,William Hall,Laki-laki,1200000,Coffee Maker,500000,3,1500000,1
31f2f6e2,2023-01-03,Sophia Carter,Perempuan,600000,Router,500000,1,500000,2
afbf4195,2023-01-03,Ayu Williams,Perempuan,1200000,Speaker,1000000,4,4000000,4
e5fad41a,2023-01-03,Ava Hall,Perempuan,1200000,Desk Lamp,500000,1,500000,3
0c90ab14,2023-01-03,Laura Lewis,Laki-laki,400000,Bluetooth Speaker,1000000,2,2000000,1
517901de,2023-01-03,Fajar Anderson,Perempuan,1200000,3D Printer,250000,2,500000,1
e4fe58b5,2023-01-03,Joshua Nelson,Perempuan,600000,Solar Panel,500000,1,500000,4
3b270e1e,2023-01-03,Avery Mitchell,Perempuan,950000,Printer,100000,4,400000,2
30feee9b,2023-01-03,Abigail Anderson,Laki-laki,1200000,Electric Shaver,100000,3,300000,3
eccff362,2023-01-03,Nina Phillips,Laki-laki,400000,Power Bank,1000000,3,3000000,5
f68161ef,2023-01-03,Jacob Gonzalez,Perempuan,400000,Fitness Tracker,1000000,4,4000000,4
baa47345,2023-01-03,Victoria Anderson,Perempuan,950000,Webcam,1000000,4,4000000,3
0a8b796f,2023-01-03,Nina Walker,Perempuan,600000,Blender,100000,2,200000,5
3cc800e2,2023-01-03,Isabella Martinez,Perempuan,600000,Bluetooth Speaker,1000000,2,2000000,1
f66e9ecc,2023-01-03,Ava Thompson,Perempuan,600000,Blender,500000,2,1000000,1
84f7cd4f,2023-01-03,Ava Thompson,Perempuan,600000,Laptop,500000,2,1000000,5
e9824021,2023-01-03,Steven Baker,Perempuan,950000,Toaster,1000000,1,1000000,5
484610c7,2023-01-03,Jack Collins,Perempuan,1200000,Straightening Iron,100000,4,400000,5
796c98e0,2023-01-04,Luke Evans,Laki-laki,950000,Headphones,100000,4,400000,5
64c5b5c9,2023-01-04,Anthony Smith,Perempuan,400000,Food Processor,1000000,2,2000000,1
9c6079bb,2023-01-04,Steven Taylor,Laki-laki,1.200.000,Monitor,1.000.000,6,6.000.000,3
96e7062f,2023-01-04,Dian Martin,Perempuan,950000,Dryer,100000,1,100000,5
ba8341f2,2023-01-04,Ellie Thomas,Laki-laki,400000,Air Purifier,500000,4,2000000,4
f3fd7744,2023-01-04,Elizabeth Adams,Perempuan,600000,Microwave Oven,500000,1,500000,3
4de5e2da,2023-01-04,Mason Johnson,Laki-laki,1200000,Hair Dryer,250000,2,500000,5
087c2d67,2023-01-04,James Rodriguez,Laki-laki,950000,Webcam,100000,2,200000,1
8e4c775e,2023-01-04,Jacob Walker,Laki-laki,950000,HDMI Cable,1000000,3,3000000,4
e089f1f7,2023-01-04,Mia Jackson,Laki-laki,1200000,Toaster,250000,1,250000,1
b130db59,2023-01-04,Sarah Brown,Laki-laki,1200000,Solar Panel,100000,2,200000,1
1506bad9,2023-01-04,Matthew Anderson,Laki-laki,400000,Monitor,1000000,3,3000000,2
7d347635,2023-01-04,Mia Brown,Laki-laki,950000,Smart Doorbell,500000,2,1000000,5
26c345af,2023-01-04,Nicholas Campbell,Laki-laki,600000,Wind Turbine,250000,4,1000000,4
4e4f9856,2023-01-04,Christopher Adams,Perempuan,400000,Monitor,100000,3,300000,2
ced92c39,2023-01-04,Riley Thompson,Laki-laki,600000,E-Reader,100000,4,400000,4
8ef26968,2023-01-04,Jessica Martinez,Perempuan,950.000,Action Camera,1.000.000,8,8.000.000,4
d19a2bdd,2023-01-04,Jacob Gonzalez,Laki-laki,400000,Hair Dryer,500000,4,2000000,4
176c1d40,2023-01-04,Rudi Mitchell,Perempuan,600000,Gaming Console,250000,2,500000,4
0111b13c,2023-01-04,Benjamin Clark,Laki-laki,600000,Straightening Iron,1000000,3,3000000,3
d2e4b72e,2023-01-04,Riley Nelson,Perempuan,400000,Dryer,1000000,2,2000000,3
ec7b8be8,2023-01-04,Eric Wright,Laki-laki,600000,Home Theater System,500000,4,2000000,2
242c5483,2023-01-04,Mason Brown,Perempuan,1200000,Charger,100000,3,300000,3
b362dffb,2023-01-04,Jessica Hall,Laki-laki,950000,Fitness Tracker,100000,2,200000,2
cf2e163c,2023-01-04,Connor Martin,Laki-laki,950.000,Refrigerator,100.000,6,600.000,2
cead8a8e,2023-01-04,Layla Smith,Laki-laki,400000,3D Printer,500000,4,2000000,4
befe3086,2023-01-04,Rudi Evans,Perempuan,600000,External Hard Drive,250000,1,250000,4
71bccf40,2023-01-04,Alexander Perez,Perempuan,400000,Sewing Machine,100000,2,200000,2
b9c218c0,2023-01-04,Sophia Miller,Laki-laki,400000,Bluetooth Speaker,1000000,2,2000000,5
8d2e5184,2023-01-04,Daniel Hernandez,Perempuan,600.000,Keyboard,250.000,1,250.000,2
5e0a694d,2023-01-04,Sarah Phillips,Laki-laki,1200000,Refrigerator,500000,4,2000000,3
d4cc8608,2023-01-04,Ellie Williams,Laki-laki,400000,Laptop,250000,1,250000,4
810b00cb,2023-01-04,Steven Lopez,Laki-laki,600000,Straightening Iron,100000,3,300000,4
3124e658,2023-01-04,Emily Johnson,Perempuan,1200000,Air Purifier,500000,1,500000,3
80323e66,2023-01-04,Gavin Anderson,Laki-laki,600000,Action Camera,500000,1,500000,5
0fc16a70,2023-01-04,Aria Baker,Laki-laki,600000,Security Camera,500000,3,1500000,3
6f7bf26b,2023-01-04,Jacob Brown,Perempuan,600000,HDMI Cable,500000,2,1000000,5
436653fb,2023-01-04,Justin Anderson,Laki-laki,600000,Dishwasher,100000,3,300000,3
6dd15a53,2023-01-04,Nora Williams,Perempuan,950000,Hair Dryer,500000,2,1000000,4
fe968b76,2023-01-04,Avery King,Perempuan,600000,Portable Fan,500000,4,2000000,1
de018b14,2023-01-04,Sarah Hill,Laki-laki,400000,Power Bank,500000,3,1500000,2
b4ff78e1,2023-01-04,Tyler Phillips,Laki-laki,950000,Electric Toothbrush,250000,2,500000,4
d9feb5a2,2023-01-04,Riley Clark,Perempuan,600000,Webcam,500000,1,500000,2
d8618508,2023-01-04,Dian Rodriguez,Laki-laki,1200000,Gaming Console,250000,1,250000,1
ded5c55d,2023-01-04,Fajar Martinez,Laki-laki,400000,Smart Thermostat,250000,1,250000,5
710c043f,2023-01-04,Audrey Brown,Laki-laki,950000,Smart Thermostat,500000,2,1000000,1
ed93b218,2023-01-04,William Thompson,Laki-laki,600000,Washing Machine,1000000,1,1000000,1
1d1addb2,2023-01-04,Isabella Rodriguez,Perempuan,400000,Action Camera,100000,3,300000,2
1e44fb43,2023-01-04,Aria Smith,Perempuan,400000,Blender,250000,4,1000000,2
3fddf1ee,2023-01-04,Christopher Davis,Laki-laki,1200000,Straightening Iron,100000,4,400000,1
0e70e333,2023-01-04,Logan Turner,Laki-laki,950000,Smartwatch,100000,2,200000,4
dab863b6,2023-01-04,Jack Carter,Perempuan,600000,Keyboard,1000000,1,1000000,1
bcda6128,2023-01-04,Jessica Hall,Perempuan,400000,3D Printer,500000,4,2000000,1
8e93e52c,2023-01-04,Nicholas Lee,Laki-laki,1200000,Printer,250000,3,750000,2
5c481f5a,2023-01-04,Mila Wright,Laki-laki,600000,Vacuum Cleaner,100000,1,100000,2
a39ddf7e,2023-01-04,Riley Thompson,Perempuan,1200000,Charger,250000,2,500000,4
c3a0098f,2023-01-04,Tina Collins,Laki-laki,600000,Printer,500000,1,500000,3
a0c3d0bc,2023-01-04,Fajar Williams,Perempuan,1200000,External Hard Drive,100000,1,100000,3
a82ac2be,2023-01-04,Isabella Anderson,Laki-laki,400000,Food Processor,250000,1,250000,1
d73b016c,2023-01-04,Scarlett Perez,Laki-laki,1200000,VR Headset,500000,1,500000,1
e2501107,2023-01-04,Samuel Brown,Laki-laki,1200000,Smart Doorbell,1000000,1,1000000,3
41e894b3,2023-01-04,Sari Johnson,Perempuan,950000,Soundbar,1000000,1,1000000,1
c8e17e51,2023-01-04,John Rodriguez,Laki-laki,600000,HDMI Cable,1000000,2,2000000,5
21fe6b0d,2023-01-04,Daniel Edwards,Perempuan,950000,Gaming Console,1000000,1,1000000,4
a0d7eaa6,2023-01-04,Nicholas Roberts,Laki-laki,1200000,Dryer,100000,3,300000,4
b2535151,2023-01-04,Anthony Clark,Laki-laki,950000,Smart Home Hub,1000000,4,4000000,4
c880288f,2023-01-04,Madison Anderson,Laki-laki,1200000,Smart Doorbell,250000,3,750000,1
ecd84e7f,2023-01-04,Abigail Gonzalez,Laki-laki,400000,Speaker,100000,2,200000,4
683e83c3,2023-01-04,Isabella Thompson,Perempuan,950000,Dishwasher,100000,3,300000,4
463cee14,2023-01-04,Tyler Green,Perempuan,400000,Home Theater System,500000,1,500000,4
249cff91,2023-01-04,Ella Lewis,Laki-laki,950000,E-Reader,250000,3,750000,3
96dba338,2023-01-04,John Rodriguez,Laki-laki,950000,Monitor,500000,3,1500000,2
e9799726,2023-01-04,Hazel Miller,Perempuan,600000,Hair Dryer,250000,3,750000,3
92bb0a58,2023-01-04,Emily Young,Laki-laki,1200000,Blender,100000,2,200000,1
cb007096,2023-01-04,Nicholas Robinson,Laki-laki,600000,Water Purifier,250000,1,250000,5
31aacce5,2023-01-04,Ethan Harris,Laki-laki,1200000,Air Purifier,100000,4,400000,5
26e9c5e5,2023-01-04,Evan White,Laki-laki,600000,Electric Kettle,1000000,1,1000000,2
bb945be2,2023-01-04,Isaac Johnson,Laki-laki,950000,Smart Home Hub,500000,1,500000,3
dbdc2ac0,2023-01-04,Nina Anderson,Laki-laki,400000,Dehumidifier,1000000,1,1000000,3
dea7504f,2023-01-04,Michael Turner,Laki-laki,600000,Headphones,500000,1,500000,1
90d7e061,2023-01-04,Samuel Roberts,Laki-laki,950000,Tablet,1000000,3,3000000,1
19aaf14a,2023-01-04,Sari Scott,Perempuan,1200000,Blender,100000,4,400000,3
a02dbcf4,2023-01-04,Layla Perez,Perempuan,400000,Camera,100000,4,400000,5
247eea27,2023-01-04,Victoria Baker,Perempuan,600000,Food Processor,250000,4,1000000,5
6c273ee5,2023-01-04,Ayu Collins,Laki-laki,1200000,Curling Iron,100000,1,100000,5
688d0653,2023-01-04,Ethan Anderson,Perempuan,600000,Blender,500000,1,500000,5
32171c1e,2023-01-04,Zoey Gonzalez,Laki-laki,600.000,Food Processor,100.000,6,600.000,1
4e40e19a,2023-01-04,Jack Perez,Perempuan,600000,Power Bank,1000000,3,3000000,5
eb738b41,2023-01-04,Evan Wilson,Laki-laki,950.000,Desk Lamp,100.000,2,200.000,4
9dacca99,2023-01-04,Abigail Hall,Laki-laki,600000,Wind Turbine,100000,4,400000,5
4f7a3098,2023-01-04,Lily Allen,Perempuan,600000,Hair Dryer,1000000,2,2000000,4
5ba4712d,2023-01-04,Isaac Taylor,Laki-laki,950000,VR Headset,1000000,4,4000000,4
f62d7aca,2023-01-04,Chloe Collins,Perempuan,400000,Refrigerator,1000000,1,1000000,2
06812349,2023-01-04,Luna Campbell,Perempuan,950.000,Desk Lamp,100.000,2,200.000,1
69ec2ce8,2023-01-04,Lily Hernandez,Perempuan,950000,Straightening Iron,100000,2,200000,1
6bfceac7,2023-01-04,Ika,Laki-laki,400000,Soundbar,250000,2,500000,3
df6ba718,2023-01-04,Isaac Miller,Perempuan,1.200.000,Bluetooth Speaker,500.000,6,3.000.000,4
c34f4918,2023-01-04,Audrey Scott,Laki-laki,400.000,Smart Home Hub,1.000.000,2,2.000.000,1
8dfe37dc,2023-01-04,Olivia Adams,Laki-laki,600000,Smartphone,1000000,4,4000000,5
7744f413,2023-01-04,Anthony Smith,Laki-laki,400000,Solar Panel,100000,1,100000,4
fc6fd6de,2023-01-04,Grace Walker,Perempuan,1200000,Fitness Tracker,250000,2,500000,5
f9486125,2023-01-04,Connor Parker,Perempuan,600000,Projector,250000,4,1000000,2
af10fcdf,2023-01-04,Aaron Thomas,Perempuan,1200000,Hair Dryer,500000,2,1000000,2
c6d02904,2023-01-04,Logan Garcia,Laki-laki,1200000,Smart Lock,1000000,1,1000000,2
bdb75001,2023-01-04,Emily,Perempuan,600000,Soundbar,100000,2,200000,3
63cea9d8,2023-01-04,Harper Walker,Perempuan,600000,Air Fryer,100000,3,300000,5
d57f0964,2023-01-04,Sari King,Laki-laki,600000,Projector,500000,4,2000000,3
0498c1ac,2023-01-04,Steven,Perempuan,600000,Smartphone,1000000,1,1000000,1
ecbae762,2023-01-04,Ayu Miller,Laki-laki,600000,Monitor,1000000,3,3000000,4
8eb306c3,2023-01-04,Hannah Robinson,Laki-laki,600000,Air Fryer,250000,3,750000,1
d48326a1,2023-01-04,Audrey Hill,Laki-laki,600000,Wind Turbine,500000,4,2000000,3
0485960a,2023-01-04,Evan Collins,Laki-laki,600000,Solar Panel,500000,2,1000000,3
c39d67bf,2023-01-04,Sophia Miller,Laki-laki,1200000,Microwave Oven,1000000,4,4000000,2
20a6f2c5,2023-01-04,Scarlett Edwards,Laki-laki,400000,E-Reader,250000,2,500000,5
abae6c49,2023-01-04,Alexander Hernandez,Perempuan,1200000,HDMI Cable,100000,3,300000,4
b9432433,2023-01-04,Evan White,Laki-laki,600000,Washing Machine,1000000,3,3000000,2
f4af5695,2023-01-04,Logan Carter,Laki-laki,400000,Curling Iron,250000,1,250000,4
aa942f20,2023-01-04,Justin Thompson,Perempuan,600000,Webcam,1000000,3,3000000,2
e16d432b,2023-01-04,Victoria Martinez,Laki-laki,400000,Toaster,1000000,1,1000000,1
55350d3f,2023-01-04,Emily Young,Perempuan,1200000,Dehumidifier,1000000,1,1000000,1
90e612dc,2023-01-04,Nina Smith,Perempuan,400000,Soundbar,500000,1,500000,1
43b1f68d,2023-01-04,Ethan Davis,Perempuan,1200000,Smart Doorbell,1000000,2,2000000,2
e3881107,2023-01-04,John Edwards,Perempuan,950000,Smartwatch,250000,1,250000,1
92cc2c0d,2023-01-04,Rudi Lopez,Laki-laki,400000,Smart Doorbell,100000,2,200000,2
9bf8df66,2023-01-04,Mason Miller,Perempuan,400.000,HDMI Cable,250.000,2,500.000,2
50184166,2023-01-04,Kevin Moore,Perempuan,950000,Coffee Maker,250000,4,1000000,1
862f7ac6,2023-01-04,Brandon Parker,Perempuan,400000,Toaster,250000,1,250000,5
53745a1c,2023-01-04,Dian Thompson,Laki-laki,950000,Keyboard,500000,3,1500000,2
9733ecba,2023-01-04,David Nelson,Perempuan,600000,Vacuum Cleaner,100000,3,300000,3
030840d1,2023-01-04,Penelope Nelson,Laki-laki,400000,Oven,100000,2,200000,5
6b4f7aa4,2023-01-04,Lily Lewis,Laki-laki,1200000,Smart Doorbell,1000000,1,1000000,1
9386002f,2023-01-04,Charles Hernandez,Laki-laki,1.200.000,Security Camera,1.000.000,1,1.000.000,2
eb218a0e,2023-01-04,Jessica Wilson,Laki-laki,1.200.000,Fitness Tracker,1.000.000,2,2.000.000,5
